,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_uncorr_0.01,sign_uncorr_0.05,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
250,0.0,0.0,0.0,0.04,0.08,0.12,0.12,0.1,0.08,F7/P3,theta
251,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.06000000000000001,0.04,0.02,F8/Cz,theta
252,0.0,0.0,0.0,0.1,0.12000000000000002,0.13999999999999999,0.12000000000000002,0.12000000000000002,0.12000000000000002,Cz/O1,theta
253,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,T4/O1,theta
254,0.0,0.0,0.0,0.04,0.04,0.06000000000000001,0.06000000000000001,0.04,0.04,Pz/P4,theta
255,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,F7/T4,theta
256,0.0,0.0,0.0,0.08,0.08,0.21999999999999997,0.18,0.12000000000000002,0.08,T4/O2,theta
257,0.0,0.0,0.0,0.02,0.02,0.13999999999999999,0.12,0.06000000000000001,0.04,Fz/F8,theta
258,0.0,0.0,0.0,0.0,0.02,0.06000000000000001,0.06000000000000001,0.02,0.02,F8/T3,theta
259,0.0,0.0,0.0,0.04,0.04,0.19999999999999998,0.1,0.06000000000000001,0.04,Fp2/T3,theta
260,0.0,0.0,0.0,0.36,0.4,0.6599999999999999,0.6199999999999999,0.52,0.4800000000000001,Fp2/F3,theta
261,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.02,0.0,0.0,F3/T5,theta
262,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.02,0.0,Fp1/T6,theta
263,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,F4/T6,theta
264,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,T3/O2,theta
265,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,F3/O2,theta
266,0.0,0.0,0.0,0.0,0.02,0.12,0.08,0.02,0.02,F7/Pz,theta
267,0.0,0.0,0.0,0.1,0.12,0.2800000000000001,0.21999999999999997,0.15999999999999998,0.15999999999999998,Cz/T6,theta
268,0.0,0.0,0.0,0.04,0.06000000000000001,0.15999999999999998,0.18,0.1,0.04,Fz/C3,theta
269,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.24,0.14,0.14,0.06000000000000001,Pz/O2,theta
270,0.0,0.0,0.0,0.04,0.06000000000000001,0.16,0.16,0.1,0.06000000000000001,F7/C4,theta
271,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,P3/Pz,theta
272,0.02,0.02,0.02,0.04,0.06000000000000001,0.15999999999999998,0.13999999999999999,0.08,0.08,C4/O2,theta
273,0.0,0.0,0.0,0.16,0.18,0.38,0.38,0.34,0.24,T4/P4,theta
274,0.0,0.0,0.0,0.1,0.12000000000000002,0.24,0.22000000000000003,0.14,0.14,P3/O2,theta
275,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.02,Fp2/O1,theta
276,0.0,0.0,0.0,0.1,0.12,0.38,0.36,0.21999999999999997,0.19999999999999998,Pz/T6,theta
277,0.0,0.0,0.0,0.0,0.0,0.08,0.06000000000000001,0.02,0.0,T3/Pz,theta
278,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.22000000000000003,0.19999999999999998,0.18,0.12,F7/T3,theta
279,0.0,0.0,0.0,0.38,0.5000000000000001,0.78,0.7999999999999999,0.6799999999999999,0.5999999999999999,F7/F3,theta
280,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.02,0.0,T4/T6,theta
281,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.04,0.04,Fp1/O1,theta
282,0.0,0.0,0.0,0.02,0.02,0.08,0.06000000000000001,0.04,0.04,Pz/O1,theta
283,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.08,0.06000000000000001,0.02,C3/C4,theta
284,0.0,0.0,0.0,0.04,0.06000000000000001,0.42000000000000004,0.42000000000000004,0.27999999999999997,0.18,F8/T4,theta
285,0.0,0.0,0.0,0.04,0.06000000000000001,0.16,0.16,0.12000000000000002,0.04,T3/Cz,theta
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/T6,theta
287,0.0,0.0,0.0,0.0,0.02,0.13999999999999999,0.2,0.12,0.08,T3/P3,theta
288,0.0,0.0,0.0,0.02,0.02,0.1,0.1,0.06000000000000001,0.02,C3/O1,theta
289,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.06000000000000001,0.0,P4/O2,theta
290,0.0,0.0,0.0,0.0,0.02,0.04,0.02,0.02,0.02,T4/T5,theta
291,0.0,0.0,0.0,0.04,0.04,0.12,0.12,0.08,0.04,T5/Pz,theta
292,0.02,0.02,0.02,0.36,0.39999999999999997,0.74,0.7,0.5999999999999999,0.5399999999999999,Fp1/F4,theta
293,0.0,0.0,0.0,0.2,0.28,0.6199999999999999,0.54,0.4,0.30000000000000004,Fp2/C3,theta
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T6,theta
295,0.0,0.0,0.0,0.04,0.04,0.08,0.08,0.08,0.04,T4/P3,theta
296,0.0,0.0,0.0,0.08,0.08,0.2,0.22000000000000003,0.13999999999999999,0.08,F4/C4,theta
297,0.0,0.0,0.0,0.08,0.12,0.30000000000000004,0.30000000000000004,0.19999999999999998,0.14,C3/T4,theta
298,0.0,0.0,0.0,0.0,0.02,0.08,0.04,0.02,0.02,Cz/Pz,theta
299,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,F7/O2,theta
300,0.0,0.0,0.0,0.04,0.06000000000000001,0.28,0.18,0.13999999999999999,0.08,Fp2/P3,theta
301,0.0,0.0,0.0,0.4999999999999999,0.5799999999999998,0.86,0.82,0.76,0.6599999999999999,Fp1/Fz,theta
302,0.0,0.0,0.0,0.06000000000000001,0.1,0.26000000000000006,0.18,0.12,0.06000000000000001,C3/O2,theta
303,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,C4/Pz,theta
304,0.0,0.0,0.0,0.15999999999999998,0.2,0.42000000000000004,0.42000000000000004,0.29999999999999993,0.21999999999999997,F3/T3,theta
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,theta
306,0.0,0.0,0.0,0.02,0.04,0.06000000000000001,0.06000000000000001,0.04,0.02,F3/O1,theta
307,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.02,F4/T5,theta
308,0.0,0.0,0.0,0.0,0.02,0.08,0.06000000000000001,0.04,0.02,T5/O1,theta
309,0.0,0.0,0.0,0.0,0.02,0.15999999999999998,0.13999999999999999,0.06000000000000001,0.04,F3/Pz,theta
310,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.02,0.0,0.0,F3/T6,theta
311,0.0,0.0,0.0,0.06000000000000001,0.1,0.36,0.33999999999999997,0.30000000000000004,0.18,F3/Cz,theta
312,0.0,0.0,0.0,0.02,0.02,0.19999999999999998,0.13999999999999999,0.04,0.02,Fp1/P4,theta
313,0.0,0.0,0.0,0.02,0.02,0.18,0.13999999999999999,0.06000000000000001,0.04,T3/C4,theta
314,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,F7/O1,theta
315,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.04,0.02,C3/Pz,theta
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,theta
317,0.02,0.02,0.02,0.33999999999999997,0.36,0.5999999999999999,0.5599999999999999,0.4600000000000001,0.42000000000000004,Fp2/F4,theta
318,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.1,0.06000000000000001,0.04,C3/P3,theta
319,0.0,0.0,0.0,0.02,0.02,0.12,0.04,0.04,0.02,C3/T6,theta
320,0.0,0.0,0.0,0.02,0.04,0.08,0.04,0.04,0.04,Fp2/F7,theta
321,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.04,0.04,0.02,Fz/O1,theta
322,0.0,0.0,0.0,0.12,0.13999999999999999,0.19999999999999998,0.18,0.13999999999999999,0.13999999999999999,F4/Cz,theta
323,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.06000000000000001,0.04,0.02,T3/O1,theta
324,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.04,0.02,0.0,F4/P3,theta
325,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.27999999999999997,0.24,0.18000000000000002,0.08,Cz/T4,theta
326,0.0,0.0,0.0,0.08,0.12,0.32000000000000006,0.22000000000000006,0.20000000000000004,0.1,T6/O1,theta
327,0.0,0.0,0.0,0.0,0.02,0.08,0.04,0.04,0.02,Fz/Pz,theta
328,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.02,0.02,F7/T5,theta
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O1,theta
330,0.0,0.0,0.0,0.04,0.06000000000000001,0.2,0.2,0.12000000000000002,0.08,T4/Pz,theta
331,0.0,0.0,0.0,0.12000000000000002,0.12000000000000002,0.43999999999999995,0.31999999999999995,0.22000000000000003,0.12000000000000002,Fz/T3,theta
332,0.0,0.0,0.0,0.13999999999999999,0.15999999999999998,0.43999999999999995,0.41999999999999993,0.31999999999999995,0.24,Fp1/Cz,theta
333,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.15999999999999998,0.14,0.06000000000000001,0.06000000000000001,T5/P4,theta
334,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,C3/T5,theta
335,0.0,0.0,0.0,0.0,0.0,0.08,0.06000000000000001,0.04,0.02,P3/O1,theta
336,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,Fp2/T5,theta
337,0.0,0.0,0.0,0.02,0.04,0.21999999999999997,0.15999999999999998,0.08,0.06000000000000001,Fp2/P4,theta
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O2,theta
339,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,Cz/T5,theta
340,0.0,0.0,0.0,0.28,0.32,0.5599999999999999,0.4800000000000001,0.4,0.32,Fp2/C4,theta
341,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.02,0.02,F8/C4,theta
342,0.08,0.08,0.08,0.52,0.58,0.82,0.7799999999999999,0.6999999999999998,0.6,F3/F4,alpha1
343,0.0,0.0,0.0,0.0,0.02,0.12,0.1,0.06000000000000001,0.04,C3/P4,alpha1
344,0.04,0.04,0.04,0.33999999999999997,0.38,0.6599999999999999,0.54,0.44000000000000006,0.38,F7/F4,alpha1
345,0.0,0.0,0.0,0.12000000000000002,0.13999999999999999,0.5,0.48,0.32000000000000006,0.2,F3/C3,alpha1
346,0.02,0.02,0.02,0.34,0.42000000000000004,0.6199999999999999,0.5999999999999999,0.43999999999999995,0.4,Fp1/T3,alpha1
347,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,F3/P3,alpha1
348,0.0,0.0,0.0,0.02,0.02,0.18,0.18,0.1,0.04,Cz/P4,alpha1
349,0.0,0.0,0.0,0.12,0.12,0.48,0.48,0.3,0.13999999999999999,F3/C4,alpha1
350,0.0,0.0,0.0,0.0,0.06000000000000001,0.22000000000000003,0.3,0.24,0.15999999999999998,Cz/P3,alpha1
351,0.08,0.08,0.08,0.32,0.33999999999999997,0.7399999999999999,0.7,0.5400000000000001,0.44000000000000006,C4/T6,alpha1
352,0.0,0.0,0.0,0.18,0.24,0.5,0.42000000000000004,0.27999999999999997,0.19999999999999998,F8/C3,alpha1
353,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.6,0.74,0.9,0.8800000000000001,0.8400000000000001,0.76,Fp1/F7,alpha1
354,0.0,0.0,0.0,0.15999999999999998,0.18,0.45999999999999996,0.4,0.36,0.29999999999999993,T3/C3,alpha1
355,0.0,0.0,0.0,0.14,0.18,0.4800000000000001,0.4,0.24,0.19999999999999998,T5/T6,alpha1
356,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,T6/O2,alpha1
357,0.12,0.12,0.12,0.6399999999999999,0.7,0.78,0.78,0.76,0.7,Fz/F4,alpha1
358,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.9399999999999998,0.96,1.0,1.0,1.0,1.0,Fp1/F3,alpha1
359,0.0,0.0,0.0,0.06000000000000001,0.08,0.27999999999999997,0.24,0.15999999999999998,0.06000000000000001,F3/T4,alpha1
360,0.0,0.0,0.0,0.04,0.04,0.15999999999999998,0.13999999999999999,0.12,0.06000000000000001,Cz/C4,alpha1
361,0.0,0.0,0.0,0.24000000000000005,0.32,0.58,0.5000000000000001,0.38,0.33999999999999997,C4/O1,alpha1
362,0.02,0.02,0.02,0.22000000000000006,0.26000000000000006,0.5399999999999999,0.4600000000000001,0.32000000000000006,0.2800000000000001,Fp2/F8,alpha1
363,0.04,0.04,0.04,0.4,0.42000000000000004,0.76,0.6799999999999999,0.5999999999999999,0.43999999999999995,F7/Cz,alpha1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P4,alpha1
365,0.0,0.0,0.0,0.24000000000000007,0.3,0.44000000000000006,0.44000000000000006,0.42000000000000004,0.27999999999999997,P4/O1,alpha1
366,0.0,0.0,0.0,0.13999999999999999,0.15999999999999998,0.33999999999999997,0.36,0.3,0.19999999999999998,Fp1/F8,alpha1
367,0.0,0.0,0.0,0.02,0.04,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.04,Fz/C4,alpha1
368,0.04,0.04,0.04,0.27999999999999997,0.27999999999999997,0.48,0.44000000000000006,0.38,0.27999999999999997,Fp1/Fp2,alpha1
369,0.0,0.0,0.0,0.02,0.04,0.28,0.24,0.14,0.06000000000000001,C4/P3,alpha1
370,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.06000000000000001,0.02,Fz/P4,alpha1
371,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.04,0.02,0.0,Fz/T5,alpha1
372,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,F4/O1,alpha1
373,0.0,0.0,0.0,0.13999999999999999,0.2,0.41999999999999993,0.39999999999999997,0.31999999999999995,0.26,P3/P4,alpha1
374,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.6799999999999999,0.6799999999999999,0.7999999999999999,0.7599999999999999,0.7599999999999999,0.6599999999999999,O1/O2,alpha1
375,0.0,0.0,0.0,0.0,0.0,0.1,0.06000000000000001,0.02,0.02,Fp2/Pz,alpha1
376,0.04,0.04,0.04,0.5599999999999999,0.6399999999999999,0.82,0.7999999999999999,0.7,0.62,Fp1/C3,alpha1
377,0.0,0.0,0.0,0.18,0.18,0.42000000000000004,0.38,0.25999999999999995,0.18,F4/T4,alpha1
378,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.06000000000000001,0.02,0.02,T3/T4,alpha1
379,0.04,0.04,0.04,0.42000000000000004,0.4400000000000001,0.7399999999999999,0.62,0.54,0.48,Cz/O2,alpha1
380,0.0,0.0,0.0,0.0,0.02,0.08,0.06000000000000001,0.02,0.02,F8/P4,alpha1
381,0.16,0.16,0.16,0.58,0.6399999999999999,0.8400000000000001,0.82,0.7399999999999999,0.7,Fp2/Fz,alpha1
382,0.04,0.04,0.04,0.28,0.30000000000000004,0.5999999999999999,0.5200000000000001,0.42000000000000004,0.34,P3/T6,alpha1
383,0.0,0.0,0.0,0.19999999999999998,0.22000000000000003,0.48,0.44000000000000006,0.27999999999999997,0.22000000000000003,Fp2/T4,alpha1
384,0.0,0.0,0.0,0.08,0.12000000000000002,0.33999999999999997,0.26,0.19999999999999998,0.12,Fz/T4,alpha1
385,0.18,0.18,0.18,0.6799999999999999,0.74,0.9199999999999999,0.8800000000000001,0.8400000000000001,0.72,F7/Fz,alpha1
386,0.0,0.0,0.0,0.32,0.36,0.72,0.6599999999999999,0.52,0.43999999999999995,F7/C3,alpha1
387,0.0,0.0,0.0,0.02,0.06000000000000001,0.15999999999999998,0.14,0.12,0.06000000000000001,Fz/P3,alpha1
388,0.0,0.0,0.0,0.13999999999999999,0.2,0.32,0.21999999999999997,0.2,0.18,F4/T3,alpha1
389,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,F4/P4,alpha1
390,0.0,0.0,0.0,0.0,0.0,0.08,0.06000000000000001,0.0,0.0,F8/T6,alpha1
391,0.0,0.0,0.0,0.4,0.44000000000000006,0.6799999999999999,0.6399999999999999,0.5599999999999999,0.4600000000000001,F3/F8,alpha1
392,0.02,0.02,0.02,0.06000000000000001,0.06000000000000001,0.13999999999999999,0.1,0.06000000000000001,0.06000000000000001,F7/T6,alpha1
393,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.04,0.02,0.02,T3/T6,alpha1
394,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.06000000000000001,0.02,0.02,Fp2/O2,alpha1
395,0.0,0.0,0.0,0.04,0.04,0.15999999999999998,0.12,0.06000000000000001,0.04,F7/F8,alpha1
396,0.0,0.0,0.0,0.32,0.36,0.5,0.4,0.36,0.36,F4/C3,alpha1
397,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.21999999999999997,0.18,0.12000000000000002,0.06000000000000001,F8/Pz,alpha1
398,0.0,0.0,0.0,0.33999999999999997,0.44000000000000006,0.72,0.7,0.5800000000000001,0.5,C4/T4,alpha1
399,0.0,0.0,0.0,0.02,0.02,0.13999999999999999,0.13999999999999999,0.12,0.02,Fz/O2,alpha1
400,0.0,0.0,0.0,0.06000000000000001,0.08,0.36,0.25999999999999995,0.1,0.08,F8/T5,alpha1
401,0.0,0.0,0.0,0.02,0.02,0.13999999999999999,0.1,0.06000000000000001,0.02,F8/P3,alpha1
402,0.02,0.02,0.02,0.48,0.54,0.74,0.6599999999999999,0.5599999999999999,0.48,T5/O2,alpha1
403,0.0,0.0,0.0,0.02,0.02,0.13999999999999999,0.12,0.08,0.04,Fp1/T4,alpha1
404,0.2,0.2,0.2,0.72,0.74,0.8800000000000001,0.7999999999999999,0.74,0.72,F3/Fz,alpha1
405,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,Fp1/Pz,alpha1
406,0.0,0.0,0.0,0.13999999999999999,0.16,0.5199999999999999,0.48,0.42000000000000004,0.2800000000000001,Fp1/C4,alpha1
407,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,T3/T5,alpha1
408,0.0,0.0,0.0,0.04,0.04,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.04,T5/P3,alpha1
409,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,Fp1/O2,alpha1
410,0.0,0.0,0.0,0.06000000000000001,0.1,0.26000000000000006,0.19999999999999998,0.15999999999999998,0.1,C4/T5,alpha1
411,0.02,0.02,0.02,0.5,0.5,0.72,0.64,0.58,0.52,F4/F8,alpha1
412,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.02,0.0,F7/P4,alpha1
413,0.0,0.0,0.0,0.06000000000000001,0.08,0.27999999999999997,0.24,0.15999999999999998,0.1,Fz/Cz,alpha1
414,0.0,0.0,0.0,0.04,0.04,0.08,0.08,0.06000000000000001,0.04,Fp1/P3,alpha1
415,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.0,F4/Pz,alpha1
416,0.0,0.0,0.0,0.0,0.02,0.24,0.2,0.14,0.06000000000000001,C4/P4,alpha1
417,0.0,0.0,0.0,0.3,0.3,0.5000000000000001,0.43999999999999995,0.42000000000000004,0.3,Fp2/Cz,alpha1
418,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.0,0.0,Fp1/T5,alpha1
419,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.02,0.02,0.0,P4/T6,alpha1
420,0.0,0.0,0.0,0.04,0.04,0.13999999999999999,0.15999999999999998,0.1,0.06000000000000001,C3/Cz,alpha1
421,0.0,0.0,0.0,0.08,0.08,0.12,0.12,0.08,0.08,F7/P3,alpha1
422,0.0,0.0,0.0,0.22000000000000003,0.32,0.5599999999999999,0.5,0.4600000000000001,0.33999999999999997,F8/Cz,alpha1
423,0.04,0.04,0.04,0.28,0.30000000000000004,0.6799999999999999,0.58,0.5,0.30000000000000004,Cz/O1,alpha1
424,0.0,0.0,0.0,0.08,0.08,0.24,0.18,0.12,0.08,T4/O1,alpha1
425,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.15999999999999998,0.14,0.1,0.06000000000000001,Pz/P4,alpha1
426,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,F7/T4,alpha1
427,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.02,0.02,T4/O2,alpha1
428,0.0,0.0,0.0,0.36,0.42000000000000004,0.72,0.6199999999999999,0.5200000000000001,0.36,Fz/F8,alpha1
429,0.0,0.0,0.0,0.02,0.02,0.08,0.06000000000000001,0.04,0.02,F8/T3,alpha1
430,0.0,0.0,0.0,0.13999999999999999,0.2,0.4,0.33999999999999997,0.22000000000000003,0.13999999999999999,Fp2/T3,alpha1
431,0.08,0.08,0.08,0.6599999999999999,0.74,0.96,0.9199999999999999,0.8800000000000001,0.78,Fp2/F3,alpha1
432,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.02,0.0,F3/T5,alpha1
433,0.0,0.0,0.0,0.02,0.02,0.1,0.08,0.04,0.02,Fp1/T6,alpha1
434,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.0,F4/T6,alpha1
435,0.0,0.0,0.0,0.04,0.04,0.18,0.12,0.06000000000000001,0.04,T3/O2,alpha1
436,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,F3/O2,alpha1
437,0.0,0.0,0.0,0.0,0.02,0.24000000000000005,0.13999999999999999,0.06000000000000001,0.02,F7/Pz,alpha1
438,0.0,0.0,0.0,0.19999999999999998,0.26000000000000006,0.5,0.44000000000000006,0.33999999999999997,0.26000000000000006,Cz/T6,alpha1
439,0.0,0.0,0.0,0.02,0.02,0.16,0.13999999999999999,0.08,0.04,Fz/C3,alpha1
440,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.72,0.78,0.9200000000000002,0.9200000000000002,0.86,0.74,Pz/O2,alpha1
441,0.0,0.0,0.0,0.12,0.16,0.22000000000000003,0.18000000000000002,0.16,0.16,F7/C4,alpha1
442,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,P3/Pz,alpha1
443,0.02,0.02,0.02,0.27999999999999997,0.32000000000000006,0.5799999999999998,0.5399999999999999,0.44000000000000006,0.36000000000000004,C4/O2,alpha1
444,0.0,0.0,0.0,0.06000000000000001,0.08,0.28,0.24000000000000005,0.19999999999999998,0.1,T4/P4,alpha1
445,0.02,0.02,0.02,0.74,0.8400000000000001,0.9400000000000001,0.8800000000000001,0.86,0.7999999999999999,P3/O2,alpha1
446,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.04,0.04,0.0,Fp2/O1,alpha1
447,0.08,0.08,0.08,0.5,0.5399999999999999,0.7799999999999999,0.72,0.5999999999999999,0.5399999999999999,Pz/T6,alpha1
448,0.0,0.0,0.0,0.0,0.02,0.15999999999999998,0.1,0.04,0.04,T3/Pz,alpha1
449,0.0,0.0,0.0,0.06000000000000001,0.08,0.32,0.28,0.15999999999999998,0.12,F7/T3,alpha1
450,0.08,0.08,0.08,0.82,0.8799999999999999,0.9800000000000001,0.9199999999999999,0.9199999999999999,0.8399999999999999,F7/F3,alpha1
451,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.04,0.02,0.0,T4/T6,alpha1
452,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,Fp1/O1,alpha1
453,0.0,0.0,0.0,0.15999999999999998,0.22000000000000003,0.36,0.32000000000000006,0.24000000000000005,0.16,Pz/O1,alpha1
454,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.02,C3/C4,alpha1
455,0.0,0.0,0.0,0.1,0.18,0.43999999999999995,0.45999999999999996,0.31999999999999995,0.22000000000000003,F8/T4,alpha1
456,0.0,0.0,0.0,0.06000000000000001,0.04,0.19999999999999998,0.13999999999999999,0.12,0.12,T3/Cz,alpha1
457,0.0,0.0,0.0,0.04,0.06000000000000001,0.12,0.1,0.08,0.06000000000000001,Fp2/T6,alpha1
458,0.0,0.0,0.0,0.0,0.04,0.18,0.26000000000000006,0.15999999999999998,0.04,T3/P3,alpha1
459,0.0,0.0,0.0,0.1,0.1,0.36000000000000004,0.3000000000000001,0.18,0.15999999999999998,C3/O1,alpha1
460,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.02,0.02,P4/O2,alpha1
461,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.02,0.02,T4/T5,alpha1
462,0.0,0.0,0.0,0.08,0.1,0.3,0.26000000000000006,0.21999999999999997,0.15999999999999998,T5/Pz,alpha1
463,0.04,0.04,0.04,0.74,0.82,0.96,0.9399999999999998,0.8799999999999999,0.7999999999999999,Fp1/F4,alpha1
464,0.04,0.04,0.04,0.58,0.62,0.9199999999999999,0.86,0.76,0.62,Fp2/C3,alpha1
465,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,Fz/T6,alpha1
466,0.02,0.02,0.02,0.02,0.02,0.1,0.08,0.02,0.02,T4/P3,alpha1
467,0.0,0.0,0.0,0.15999999999999998,0.21999999999999997,0.5,0.38000000000000006,0.30000000000000004,0.24,F4/C4,alpha1
468,0.0,0.0,0.0,0.02,0.08,0.24,0.19999999999999998,0.14,0.06000000000000001,C3/T4,alpha1
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,alpha1
470,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,F7/O2,alpha1
471,0.0,0.0,0.0,0.0,0.0,0.18,0.12,0.06000000000000001,0.02,Fp2/P3,alpha1
472,0.18,0.18,0.18,0.8399999999999999,0.8399999999999999,0.9800000000000001,0.96,0.86,0.8399999999999999,Fp1/Fz,alpha1
473,0.0,0.0,0.0,0.18,0.24000000000000005,0.5200000000000001,0.4600000000000001,0.38000000000000006,0.22000000000000003,C3/O2,alpha1
474,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,C4/Pz,alpha1
475,0.0,0.0,0.0,0.18,0.21999999999999997,0.48,0.4,0.36,0.24000000000000005,F3/T3,alpha1
476,0.0,0.0,0.0,0.02,0.02,0.04,0.04,0.02,0.02,F8/O2,alpha1
477,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.04,0.04,F3/O1,alpha1
478,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,F4/T5,alpha1
479,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,T5/O1,alpha1
480,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.0,F3/Pz,alpha1
481,0.0,0.0,0.0,0.02,0.02,0.06000000000000001,0.02,0.02,0.02,F3/T6,alpha1
482,0.02,0.02,0.02,0.33999999999999997,0.36,0.6599999999999999,0.5999999999999999,0.5199999999999999,0.41999999999999993,F3/Cz,alpha1
483,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,Fp1/P4,alpha1
484,0.0,0.0,0.0,0.04,0.08,0.19999999999999998,0.18,0.1,0.06000000000000001,T3/C4,alpha1
485,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,F7/O1,alpha1
486,0.0,0.0,0.0,0.02,0.02,0.04,0.04,0.04,0.02,C3/Pz,alpha1
